year,import_country_iso3,export_country_iso3,value,quantity
2020,PRT,GIB,28.416,       23.855
2020,ZAF,GIB,0.047,        0.047
2020,ESP,GIB,888.426,      746.026
2020,TUR,GIB,0.12,        0.206
2020,GBR,GIB,189.365,      145.181
2020,BEL,GIN,542.32,     1138.067
2020,DNK,GIN,6421.74,     8406.160
2020,FRA,GIN,280.031,      413.495
2020,DEU,GIN,394.423,      550.344
2020,IRL,GIN,0.003,        0.008
2020,ITA,GIN,5.635,        5.162
2020,KOR,GIN,0.34,        0.270
2020,LBN,GIN,14.351,        9.070
2020,NLD,GIN,1006.096,     1235.850
2020,PRT,GIN,8.918,       11.040
2020,ZAF,GIN,1.671,        0.665
2020,ESP,GIN,415.746,      741.585
2020,ARE,GIN,8.857,        6.781
2020,BRA,IRN,0.299,        0.095
2020,CHN,IRN,0.223,        0.610
2020,DNK,IRN,9.338,        2.993
2020,FRA,IRN,1.487,        0.211
2020,DEU,IRN,13.158,        5.292
2020,BEL,IRQ,590.668,      939.605
2020,LKA,IRQ,75.076,       91.200
2020,CZE,IRQ,66.866,       68.674
2020,DNK,IRQ,0.379,        5.718
2020,EST,IRQ,11.723,       23.328
2020,FRA,IRQ,0.347,        0.119
2020,DEU,IRQ,1031.251,      922.917
2020,GRC,IRQ,12.928,       25.200
2020,ITA,IRQ,50.771,       34.772
2020,JOR,IRQ,91.383,       93.864
2020,KOR,IRQ,5003.836,     8648.536
2020,LVA,IRQ,50.936,       93.312
2020,NLD,IRQ,6029.3,     5394.962
2020,POL,IRQ,724.535,     1287.197
2020,PRT,IRQ,76.742,       99.324
2020,ROU,IRQ,54.133,      105.088
2020,RUS,IRQ,165.125,      325.735
2020,ESP,IRQ,78.181,      159.778
2020,TUR,IRQ,17462.426,    22536.910
2020,UKR,IRQ,55.086,      157.948
2020,USA,IRQ,1302.318,      675.823
2020,DEU,LBY,17.138,       18.738
2020,ITA,LBY,15.782,        5.885
2020,MAR,LBY,40.131,       52.272
2020,POL,LBY,22.08,       14.641
2020,SRB,LBY,19.709,       17.472
2020,ESP,LBY,91.4,       42.590
2020,ARE,LBY,0.139,        0.070
2020,TUR,LBY,20.24,       27.200
2020,AUT,MDV,7.939,        7.392
2020,LKA,MDV,288.371,      486.458
2020,CZE,MDV,15.881,       15.573
2020,FRA,MDV,1.074,        0.157
2020,DEU,MDV,18.158,        8.975
2020,HKG,MDV,29.914,       47.678
2020,ITA,MDV,12.132,        9.254
2020,MYS,MDV,113.357,      123.139
2020,NLD,MDV,6.378,        2.925
2020,PHL,MDV,34.2,       48.384
2020,IND,MDV,37.694,       33.778
2020,SGP,MDV,326.353,      275.157
2020,ESP,MDV,10.121,       10.352
2020,THA,MDV,29.254,       49.126
2020,ARE,MDV,40.607,       31.110
2020,AUT,MEX,37.944,       24.025
2020,BRB,MEX,0.016,        0.029
2020,BEL,MEX,4960.084,     7833.193
2020,BRA,MEX,0.074,        0.023
2020,BLZ,MEX,10788.302,    28890.746
2020,CHL,MEX,30.868,       14.155
2020,CHN,MEX,61.604,       64.927
2020,COL,MEX,4.009,        2.556
2020,CZE,MEX,78.688,       85.710
2020,DNK,MEX,30.514,       50.427
2020,EST,MEX,18.414,        2.094
2020,FRA,MEX,10.547,       26.810
2020,DEU,MEX,2792.258,     2386.338
2020,GTM,MEX,0.593,        0.946
2020,IRL,MEX,4.938,        2.677
2020,ITA,MEX,335.853,      179.719
2020,JPN,MEX,37.361,        9.618
2020,NLD,MEX,88.094,       69.502
2020,NOR,MEX,5.351,        1.605
2020,PER,MEX,11.219,       13.547
2020,POL,MEX,425.516,      682.860
2020,RUS,MEX,398.045,     1138.437
2020,SVK,MEX,3.177,        3.378
2020,ESP,MEX,2321.77,     4486.853
2020,SWE,MEX,1.411,        0.247
2020,THA,MEX,52.206,       73.320
2020,ARE,MEX,600.843,      997.153
2020,TUR,MEX,0.252,        0.245
2020,UKR,MEX,22.84,      111.036
2020,GBR,MEX,1508.339,      927.866
2020,USA,MEX,23642.528,    23342.264
2020,URY,MEX,27.533,       31.247
2020,AUT,OMN,0.519,        0.142
2020,BEL,OMN,552.727,     1056.909
2020,DNK,OMN,47.135,       75.963
2020,FRA,OMN,508.479,      559.556
2020,DEU,OMN,1836.786,     2837.803
2020,LVA,OMN,46.738,       40.556
2020,NLD,OMN,2318.72,     2301.974
2020,POL,OMN,288.658,      429.696
2020,ROU,OMN,126.122,      223.200
2020,RUS,OMN,137.859,      296.397
2020,IND,OMN,61.668,       49.676
2020,SGP,OMN,99.057,      146.544
2020,ARE,OMN,577.88,      643.845
2020,TUR,OMN,314.757,      690.674
2020,USA,OMN,2310.887,     1917.470
2020,BEL,ABW,24.712,       29.301
2020,COL,ABW,24.606,       28.787
2020,DNK,ABW,16.829,        8.837
2020,DOM,ABW,145.525,      178.215
2020,DEU,ABW,6.697,        3.046
2020,ITA,ABW,6.925,        2.351
2020,NLD,ABW,4681.686,     2109.817
2020,PER,ABW,4.617,        1.210
2020,PRT,ABW,271.744,      256.203
2020,GBR,ABW,43.719,       22.232
2020,USA,ABW,1279.916,      612.909
2020,AUT,NGA,0.19,        0.060
2020,BEL,NGA,0.506,        0.354
2020,CZE,NGA,0.064,        0.036
2020,DNK,NGA,0.167,        0.064
2020,FRA,NGA,1.363,        0.689
2020,DEU,NGA,7.986,        3.257
2020,IRL,NGA,4.742,       11.511
2020,ITA,NGA,24.728,       11.223
2020,,NGA,0.204,        0.079
2020,NLD,NGA,40.947,       25.387
2020,CHE,NGA,0.159,        0.090
2020,ARE,NGA,0.09,        0.056
2020,GBR,NGA,2.004,        0.475
2020,AUS,PNG,0.099,        0.063
2020,DNK,PNG,0.248,        0.044
2020,FRA,PNG,0.092,        0.023
2020,HKG,PNG,129.115,      184.377
2020,MYS,PNG,44.385,       39.346
2020,NZL,PNG,15.936,       16.369
2020,SGP,PNG,429.618,      516.426
2020,DEU,SMR,160.277,      111.990
2020,AUS,SAU,2.51,        0.276
2020,DNK,SAU,0.075,        0.027
2020,FRA,SAU,37.709,       13.716
2020,DEU,SAU,23.593,        8.798
2020,ITA,SAU,2.175,        0.317
2020,NLD,SAU,10.809,        6.210
2020,POL,SAU,25.726,       20.736
2020,ARE,SAU,271.593,      151.939
2020,GBR,SAU,6.515,        1.599
2020,USA,SAU,960.0,      533.973
2020,BEL,SLE,3.731,        3.243
2020,CHN,SLE,10.475,       25.884
2020,FRA,SLE,3.08,        1.651
2020,DEU,SLE,223.535,      189.595
2020,IRL,SLE,0.004,        0.009
2020,ITA,SLE,75.506,       96.488
2020,NLD,SLE,122.056,      124.948
2020,TUR,SLE,0.185,        0.174
2020,DNK,TJK,1.418,        0.370
2020,KGZ,TJK,4.234,       11.743
2020,NLD,TJK,4.809,        2.434
2020,POL,TJK,7.609,        3.061
2020,RUS,TJK,1676.167,     4395.441
2020,UZB,TJK,38.412,       79.560
2020,BRB,TTO,13.208,       12.780
2020,BEL,TTO,64.081,       53.706
2020,DOM,TTO,76.575,       93.887
2020,DEU,TTO,16.12,       15.619
2020,GUY,TTO,0.738,        1.055
2020,IRL,TTO,0.004,        0.009
2020,ITA,TTO,48.96,       34.882
2020,JAM,TTO,35.292,       19.423
2020,LBN,TTO,1.231,        0.475
2020,NLD,TTO,9.596,        6.272
2020,ESP,TTO,11.93,       11.211
2020,GBR,TTO,58.62,       29.305
2020,USA,TTO,628.263,      497.260
2020,BEL,TUN,0.513,        0.102
2020,CZE,TUN,0.194,        0.112
2020,DNK,TUN,0.395,        0.138
2020,FRA,TUN,30.95,       10.689
2020,DEU,TUN,41.816,       26.007
2020,GRC,TUN,0.272,        0.317
2020,NLD,TUN,19.536,        8.914
2020,CZE,TKM,1.846,        1.613
2020,DNK,TKM,0.452,        0.206
2020,FRA,TKM,0.565,        0.196
2020,LTU,TKM,0.028,        0.016
2020,POL,TKM,4.351,        1.330
2020,RUS,TKM,359.514,      679.398
2020,TUR,TKM,125.92,      130.835
2020,UKR,TKM,54.542,       61.521
2020,FRA,AND,388.776,      170.817
2020,PRT,AND,310.352,      309.893
2020,ESP,AND,12639.86,     6561.084
2020,AUT,ATG,0.049,        0.027
2020,BRB,ATG,61.316,       63.418
2020,BRA,ATG,9.247,        4.269
2020,BGR,ATG,2.255,        1.882
2020,DOM,ATG,42.838,       71.450
2020,GUY,ATG,21.999,       21.000
2020,JAM,ATG,18.461,       11.310
2020,NLD,ATG,189.689,      128.566
2020,PRT,ATG,8.909,       10.881
2020,ZAF,ATG,0.003,        0.002
2020,ESP,ATG,206.52,      336.655
2020,TUR,ATG,7.919,        6.171
2020,UKR,ATG,0.22,        0.180
2020,GBR,ATG,46.409,       23.480
2020,USA,ATG,13.938,        8.071
2020,AUT,BHS,1.475,        0.604
2020,BRB,BHS,0.591,        1.332
2020,BEL,BHS,48.773,       53.110
2020,BRA,BHS,29.785,       18.661
2020,DOM,BHS,90.03,       99.983
2020,DEU,BHS,3829.267,     4607.649
2020,GRC,BHS,7.758,        6.516
2020,IRL,BHS,0.003,        0.014
2020,JAM,BHS,0.955,        0.873
2020,NAM,BHS,1.842,        0.637
2020,NLD,BHS,27.831,       30.506
2020,NIC,BHS,0.17,        0.061
2020,ZAF,BHS,1.416,        1.550
2020,TUR,BHS,15.271,       12.435
2020,UKR,BHS,0.045,        0.024
2020,USA,BHS,6553.632,     2961.501
2020,BEL,CMR,31.47,       40.002
2020,BRA,CMR,0.417,        0.171
2020,CZE,CMR,28.1,       33.472
2020,DNK,CMR,13.998,       18.816
2020,FRA,CMR,1338.641,     1415.161
2020,DEU,CMR,15.901,       23.888
2020,IRL,CMR,0.003,        0.003
2020,ITA,CMR,1.296,        0.282
2020,LUX,CMR,103.514,       93.430
2020,NLD,CMR,3159.815,     3589.280
2020,ZAF,CMR,1.347,        1.520
2020,ESP,CMR,72.717,       90.826
2020,TGO,CMR,78.37,      225.753
2020,BEL,COD,704.842,      427.134
2020,BDI,COD,4167.138,    10807.209
2020,CHN,COD,4.428,       13.057
2020,DNK,COD,158.234,      169.344
2020,FRA,COD,191.971,      190.022
2020,DEU,COD,2.295,        1.116
2020,IRL,COD,0.004,        0.015
2020,KEN,COD,119.011,      143.174
2020,LTU,COD,43.217,       48.540
2020,NAM,COD,31.736,       61.490
2020,NLD,COD,2459.825,     2879.017
2020,RUS,COD,24.345,       71.030
2020,ZAF,COD,610.202,     2814.233
2020,ESP,COD,0.126,        0.166
2020,ARE,COD,47.533,       42.020
2020,UGA,COD,12070.467,    14361.191
2020,UKR,COD,226.306,      532.274
2020,ZMB,COD,24.172,       12.000
2020,CHN,GNQ,21.335,       25.216
2020,DNK,GNQ,125.629,      169.384
2020,FRA,GNQ,186.745,      303.975
2020,DEU,GNQ,6687.95,     8397.884
2020,IRL,GNQ,0.003,        0.008
2020,NLD,GNQ,3986.293,     3066.170
2020,RUS,GNQ,6.026,       18.717
2020,ESP,GNQ,18810.901,    26822.730
2020,UKR,GNQ,122.972,      290.642
2020,GBR,GNQ,1.991,        0.687
2020,USA,GNQ,43.548,       49.763
2020,BEL,DJI,56.55,       42.283
2020,CHN,DJI,13.367,       16.608
2020,ETH,DJI,347.308,      307.174
2020,FRA,DJI,351.139,      321.615
2020,ITA,DJI,13.428,        8.620
2020,KEN,DJI,30.539,       21.360
2020,KOR,DJI,5.549,        0.960
2020,NAM,DJI,0.104,        0.079
2020,NLD,DJI,462.696,      467.404
2020,POL,DJI,39.379,       54.168
2020,IND,DJI,100.297,      138.500
2020,ARE,DJI,94.997,       41.163
2020,TUR,DJI,0.245,        0.317
2020,BEL,GAB,187.507,      150.346
2020,DNK,GAB,235.09,      181.764
2020,FRA,GAB,1993.431,     2413.120
2020,DEU,GAB,76.377,       72.905
2020,IRL,GAB,0.006,        0.022
2020,NLD,GAB,3181.668,     2156.570
2020,ESP,GAB,53.085,       38.724
2020,THA,GAB,0.002,        0.006
2020,BEL,GMB,78.811,       66.302
2020,CHN,GMB,12.133,       29.880
2020,DNK,GMB,30.852,       37.178
2020,EST,GMB,3.734,        4.989
2020,DEU,GMB,63.161,       67.951
2020,IRL,GMB,0.001,        0.012
2020,NLD,GMB,90.712,       56.296
2020,PRT,GMB,19.322,       24.178
2020,SEN,GMB,89.389,      102.368
2020,ESP,GMB,29.994,       28.835
2020,ARE,GMB,3.47,        2.737
2020,UKR,GMB,13.428,       48.508
2020,JOR,PSE,191.478,      196.677
2020,BRB,GRD,4.861,       20.453
2020,DNK,GRD,32.43,       13.035
2020,IRL,GRD,0.003,        0.008
2020,NLD,GRD,25.189,       15.808
2020,BEL,HTI,395.054,      489.374
2020,DOM,HTI,31.161,       46.012
2020,FRA,HTI,5.473,        1.842
2020,IRL,HTI,0.004,        0.009
2020,NLD,HTI,1777.962,     2719.890
2020,USA,HTI,2.8,        1.704
2020,BEL,HND,165.075,      231.123
2020,BRA,HND,8.184,       14.985
2020,BLZ,HND,60.481,      184.382
2020,CRI,HND,42.958,       79.072
2020,CZE,HND,9.059,        9.374
2020,SLV,HND,1913.039,     3392.858
2020,DEU,HND,335.284,      246.544
2020,GTM,HND,2443.477,     4745.800
2020,NLD,HND,642.449,      739.637
2020,NIC,HND,2091.362,     5996.647
2020,POL,HND,81.844,      143.097
2020,PRT,HND,382.65,      713.586
2020,RUS,HND,6.855,       17.550
2020,ESP,HND,395.213,      656.016
2020,GBR,HND,11.321,        9.393
2020,USA,HND,69614.371,    32378.000
2020,BEL,LBR,149.107,      353.604
2020,BRA,LBR,87.98,       47.664
2020,BGR,LBR,2.165,        1.130
2020,CHN,LBR,683.55,      952.140
2020,DNK,LBR,208.201,      244.608
2020,DEU,LBR,31.058,       26.528
2020,GRC,LBR,26.661,       22.902
2020,IRL,LBR,0.004,        0.009
2020,LBN,LBR,1.519,        0.815
2020,NAM,LBR,0.958,        0.015
2020,NLD,LBR,391.484,      578.039
2020,ZAF,LBR,0.947,        1.021
2020,ESP,LBR,147.135,      303.847
2020,TUR,LBR,42.067,       35.461
2020,UKR,LBR,1.223,        0.551
2020,BEL,MLI,6.805,        2.123
2020,CZE,MLI,1.361,        0.624
2020,DNK,MLI,1.763,        0.573
2020,FRA,MLI,810.243,     1301.664
2020,DEU,MLI,225.674,      296.075
2020,IRL,MLI,0.004,        0.009
2020,NLD,MLI,3182.206,     4847.668
2020,NER,MLI,72.791,       53.160
2020,POL,MLI,62.116,       96.621
2020,SEN,MLI,187.312,      393.749
2020,ESP,MLI,80.44,      146.442
2020,TGO,MLI,2119.882,     1701.283
2020,UKR,MLI,108.505,      189.676
2020,BEL,NPL,21.463,        6.192
2020,IND,NPL,39.761,       16.203
2020,SGP,NPL,2.741,        1.481
2020,ARE,NPL,6.272,        2.718
2020,USA,NPL,3.477,        0.560
2020,BEL,SXM,18.503,       17.815
2020,FRA,SXM,248.828,      249.283
2020,DEU,SXM,1.043,        0.478
2020,GUY,SXM,1.05,        0.700
2020,JAM,SXM,62.141,       36.480
2020,NLD,SXM,5533.212,     3108.602
2020,USA,SXM,1507.553,     1224.673
2020,BRB,LCA,0.153,        0.160
2020,FRA,LCA,61.92,       32.852
2020,DEU,LCA,4.201,        1.862
2020,IRL,LCA,0.004,        0.009
2020,JAM,LCA,10.682,       10.771
2020,NLD,LCA,0.715,        0.472
2020,GBR,LCA,3.137,        2.686
2020,TUR,SYR,18.599,       24.753
2020,BEL,TZA,373.358,      364.391
2020,BDI,TZA,458.196,     1519.111
2020,DNK,TZA,0.51,        0.279
2020,IRL,TZA,0.013,        0.034
2020,ITA,TZA,2.117,        0.838
2020,LVA,TZA,82.832,       42.957
2020,LTU,TZA,18.639,       23.760
2020,NLD,TZA,4840.526,     5693.362
2020,ZAF,TZA,1289.815,     1204.147
2020,ESP,TZA,57.66,      134.524
2020,ARE,TZA,140.185,      138.904
2020,TUR,TZA,0.142,        0.143
2020,UGA,TZA,83.555,       68.821
2020,UKR,TZA,0.057,        0.036
2020,USA,TZA,60.0,       34.328
2020,BEL,VEN,34.668,       55.258
2020,BRA,VEN,68.409,       99.296
2020,CHL,VEN,0.3,        0.021
2020,CRI,VEN,0.12,        0.005
2020,CZE,VEN,26.944,       21.384
2020,DOM,VEN,208.069,      270.259
2020,FRA,VEN,15.883,       57.803
2020,DEU,VEN,49.109,       43.118
2020,ITA,VEN,7.168,        2.237
2020,LBN,VEN,1.003,        0.300
2020,NLD,VEN,120.405,      126.955
2020,POL,VEN,32.849,       22.464
2020,SVK,VEN,12.572,       17.472
2020,ZAF,VEN,0.043,        0.023
2020,ESP,VEN,190.61,      119.916
2020,TUR,VEN,89.618,      117.685
2020,USA,VEN,759.684,      627.299
2020,NZL,ASM,305.483,      313.777
2020,SGP,ASM,14.488,        9.201
2020,IND,BTN,66.519,       88.220
2020,HKG,SLB,10.135,       17.899
2020,IDN,SLB,22.08,       36.584
2020,BRB,VGB,2.3,        1.700
2020,DNK,VGB,6.774,        3.713
2020,DOM,VGB,1362.076,     1682.788
2020,GUY,VGB,13.699,       17.520
2020,ITA,VGB,1.762,        2.297
2020,NLD,VGB,746.763,      383.491
2020,ZAF,VGB,3.53,        0.584
2020,GBR,VGB,379.994,      208.663
2020,USA,VGB,766.192,      634.289
2020,BEL,CAF,42.341,       60.027
2020,FRA,CAF,44.046,       22.309
2020,DEU,CAF,35.815,       56.383
2020,NLD,CAF,615.835,      965.533
2020,BEL,TCD,309.478,      446.930
2020,FRA,TCD,67.139,       32.640
2020,IRL,TCD,0.007,        0.024
2020,NLD,TCD,251.108,      194.920
2020,NER,TCD,0.702,        2.013
2020,PRT,TCD,0.008,        0.012
2020,ESP,TCD,81.785,      115.674
2020,AUS,CXR,1.082,        1.189
2020,PYF,COK,0.152,        0.010
2020,NAM,COK,0.339,        0.066
2020,NLD,COK,63.157,       32.855
2020,NZL,COK,1257.27,     1288.437
2020,SGP,COK,28.836,       18.403
2020,ZAF,COK,0.161,        0.182
2020,TUR,COK,0.193,        0.231
2020,UKR,COK,0.016,        0.012
2020,EST,DMA,1.804,        1.883
2020,FRA,DMA,21.097,       13.487
2020,GUY,DMA,3.999,        6.500
2020,JAM,DMA,18.189,       18.550
2020,NLD,ERI,6.464,        4.312
2020,GBR,FLK,704.678,      473.313
2020,AUS,FJI,8.49,        3.379
2020,LKA,FJI,56.84,       68.032
2020,CHN,FJI,25.245,       39.056
2020,FRA,FJI,6.579,       18.876
2020,NLD,FJI,19.314,       18.687
2020,NZL,FJI,91.467,           NA
2020,SGP,FJI,123.226,       76.305
2020,AUT,GUM,4.735,        4.704
2020,DNK,GUM,9.181,        2.146
2020,DEU,GUM,13.987,        8.029
2020,IRL,GUM,1.232,        0.724
2020,JPN,GUM,22.369,       20.904
2020,KOR,GUM,42.515,       61.992
2020,MYS,GUM,24.331,       24.343
2020,NLD,GUM,327.972,      299.325
2020,SGP,GUM,1410.1,      712.937
2020,THA,GUM,9.264,       12.036
2020,GBR,GUM,44.871,       21.554
2020,BEL,LAO,178.145,       80.673
2020,FRA,LAO,1453.459,      684.535
2020,JPN,LAO,10.725,        2.100
2020,MYS,LAO,15.615,       13.780
2020,NLD,LAO,271.126,      134.550
2020,SGP,LAO,12.239,        7.571
2020,VNM,LAO,2587.15,     2657.391
2020,ESP,LAO,169.939,       77.250
2020,THA,LAO,528.961,      883.140
2020,ZAF,LSO,7548.088,    12578.585
2020,LKA,NRU,18.49,       17.424
2020,,NRU,0.034,        0.016
2020,BEL,CUW,19.046,       18.144
2020,BRA,CUW,2.531,        2.144
2020,COL,CUW,39.706,       40.743
2020,DOM,CUW,678.786,      836.627
2020,FRA,CUW,4.556,        1.438
2020,NLD,CUW,8608.807,     4378.982
2020,PRT,CUW,41.225,       40.897
2020,GBR,CUW,215.118,       98.017
2020,USA,CUW,2001.233,     1127.050
2020,BEL,NCL,74.726,       24.790
2020,DNK,NCL,32.025,       14.895
2020,FRA,NCL,441.157,      124.908
2020,DEU,NCL,0.887,        0.840
2020,ITA,NCL,6.439,        1.988
2020,NLD,NCL,0.292,        0.181
2020,NZL,NCL,4.378,        4.496
2020,POL,NCL,12.107,       12.012
2020,THA,NCL,3.252,        1.289
2020,AUS,VUT,2.061,        1.635
2020,BRA,VUT,0.329,        0.179
2020,CHN,VUT,44.146,       63.742
2020,FRA,VUT,9.193,       20.255
2020,HKG,VUT,39.763,       71.830
2020,NLD,VUT,18.793,       18.834
2020,NZL,VUT,8.191,        8.316
2020,ZAF,VUT,0.063,        0.071
2020,NZL,NIU,112.613,      115.670
2020,NZL,NFK,24.434,           NA
2020,HKG,MNP,12.975,       13.464
2020,JPN,MNP,13.219,       12.195
2020,KOR,MNP,23.023,       31.090
2020,NZL,MNP,0.628,        0.645
2020,SGP,MNP,65.565,       35.640
2020,GBR,MNP,1.236,        1.094
2020,CHN,FSM,252.308,      342.870
2020,DNK,FSM,67.867,       89.184
2020,HKG,FSM,259.422,      462.187
2020,NZL,FSM,3.621,        3.719
2020,SGP,FSM,175.787,      216.363
2020,THA,FSM,10.119,        8.800
2020,USA,FSM,387.117,      350.744
2020,CHN,PLW,601.916,      805.095
2020,DNK,PLW,52.251,       70.963
2020,,PLW,16.608,       17.820
2020,SGP,PLW,156.574,       81.298
2020,TUR,PLW,0.115,        0.072
2020,USA,PLW,27.0,       26.000
2020,DNK,GNB,61.693,       75.264
2020,PRT,GNB,7184.955,     9186.035
2020,SEN,GNB,70.526,      140.700
2020,ESP,GNB,0.725,        0.396
2020,UKR,GNB,12.124,       19.646
2020,CHN,TLS,337.136,      488.652
2020,IDN,TLS,294.718,      382.851
2020,MYS,TLS,184.846,      170.002
2020,NZL,TLS,0.336,        0.345
2020,PRT,TLS,400.533,      325.283
2020,SGP,TLS,36.153,       30.968
2020,BEL,RWA,486.045,      593.898
2020,LKA,RWA,141.58,      219.240
2020,FRA,RWA,10.294,       39.132
2020,DEU,RWA,280.428,      365.098
2020,KEN,RWA,265.41,      385.232
2020,LTU,RWA,228.911,      284.700
2020,NLD,RWA,180.205,      179.498
2020,POL,RWA,327.695,      568.069
2020,PRT,RWA,0.01,        0.020
2020,ESP,RWA,55.231,       63.291
2020,ARE,RWA,2.837,        2.691
2020,ZAF,SHN,77.731,       59.596
2020,GBR,SHN,134.967,       88.117
2020,BRB,KNA,0.918,        5.953
2020,DNK,KNA,76.275,       29.432
2020,GUY,KNA,12.999,       16.000
2020,IRL,KNA,0.003,        0.008
2020,TUR,KNA,0.129,        0.120
2020,DNK,AIA,21.349,        9.622
2020,DOM,AIA,97.896,       99.948
2020,FRA,AIA,1.429,        0.474
2020,USA,AIA,151.096,      170.250
2020,FRA,VCT,2.265,        1.152
2020,IRL,VCT,0.003,        0.008
2020,NAM,VCT,0.16,        0.007
2020,TUR,VCT,0.072,        0.056
2020,GBR,VCT,5.265,        3.427
2020,FRA,STP,1.906,        2.114
2020,PRT,STP,715.386,      868.039
2020,KEN,SOM,237.711,      178.972
2020,NLD,SOM,173.14,       97.445
2020,UGA,SOM,15.952,       12.084
2020,BEL,SSD,229.115,      462.458
2020,ETH,SSD,389.908,      467.566
2020,KEN,SSD,11129.264,    12405.507
2020,NLD,SSD,439.514,      435.890
2020,ESP,SSD,828.418,     1053.697
2020,UGA,SSD,10490.527,    12441.883
2020,LKA,SDN,1448.951,     2165.136
2020,DNK,SDN,32.386,       36.174
2020,ETH,SDN,36.882,       38.400
2020,FRA,SDN,132.473,      309.235
2020,DEU,SDN,12.919,        4.172
2020,NLD,SDN,199.106,      238.749
2020,POL,SDN,79.734,       93.540
2020,PRT,SDN,71.635,       92.077
2020,ZAF,SDN,46.753,       35.956
2020,ESP,SDN,98.705,      131.268
2020,ARE,SDN,15.426,       10.221
2020,UGA,SDN,256.597,      296.363
2020,BEL,SUR,9.104,       19.180
2020,DEU,SUR,12.108,       22.416
2020,GUY,SUR,14.979,        4.777
2020,JAM,SUR,229.008,      130.905
2020,NLD,SUR,5062.326,     5870.920
2020,USA,SUR,187.305,       42.481
2020,LKA,TON,12.777,       14.467
2020,NZL,TON,620.356,           NA
2020,SGP,TON,132.02,       70.728
2020,DOM,TCA,153.893,      164.333
2020,ITA,TCA,3.422,        3.422
2020,JAM,TCA,33.076,       28.180
2020,NLD,TCA,117.391,       61.837
2020,GBR,TCA,42.228,       22.582
2020,USA,TCA,854.039,      412.294
2020,BRA,TUV,0.047,        0.005
2020,KIR,TUV,21.22,       31.909
2020,HKG,TUV,42.017,       71.596
2020,NZL,TUV,7.721,        7.931
2020,FRA,WLF,44.458,       18.632
2020,NLD,WLF,40.958,       22.582
2020,SGP,WLF,259.324,      157.283
2020,CHN,WSM,14.3,       28.116
2020,NZL,WSM,8.336,           NA
2020,USA,WSM,28.5,       26.500
2020,DNK,GRL,5563.738,     4156.671
2020,ISL,GRL,0.499,        0.066
2020,SWE,GRL,7.708,       24.000
2020,BRA,PRK,0.322,        0.147
2020,CHN,PRK,1130.051,     2491.260
2020,TUR,PRK,0.428,        0.618
2020,GUY,MSR,0.099,        0.100
2020,NLD,MSR,152.905,       96.462
2020,GBR,MSR,174.743,      100.042
2020,NLD,BES,3268.674,     1722.552
2020,GBR,BES,1182.818,      579.671
2020,PRT,BLM,171.626,      147.755
2020,BEL,SPM,11.952,        7.990
2020,FRA,SPM,121.245,       88.237
2020,NLD,SPM,41.999,       21.042
2020,GRC,PCN,1.701,        2.376
