date,diff_km
6973-01-01,-12781.0
6974-01-01,-26304.0
6975-01-01,1176.0
6976-01-01,9816.0
6977-01-01,-13936.0
6978-01-01,-26781.0
6979-01-01,4794.0
6980-01-01,8488.0
6981-01-01,-15395.0
6982-01-01,-26964.0
6983-01-01,8474.0
6984-01-01,7088.0
6985-01-01,-17650.0
6986-01-01,-25719.0
6987-01-01,10869.0
6988-01-01,6220.0
6989-01-01,-20405.0
6990-01-01,-23398.0
6991-01-01,12487.0
6992-01-01,5638.0
6993-01-01,-23832.0
6994-01-01,-19750.0
6995-01-01,13202.0
6996-01-01,4559.0
6997-01-01,-26921.0
6998-01-01,-15543.0
6999-01-01,13289.0
7000-01-01,3549.0
7001-01-01,-31072.0
7002-01-01,-13639.0
7003-01-01,11810.0
7004-01-01,5226.0
7005-01-01,-33523.0
7006-01-01,-8968.0
7007-01-01,11984.0
7008-01-01,2274.0
7009-01-01,-35023.0
7010-01-01,-4398.0
7011-01-01,12168.0
7012-01-01,-1773.0
7013-01-01,-34890.0
7014-01-01,-767.0
7015-01-01,12378.0
7016-01-01,-6204.0
7017-01-01,-33386.0
7018-01-01,1936.0
7019-01-01,13141.0
7020-01-01,-11534.0
7021-01-01,-30379.0
7022-01-01,3784.0
7023-01-01,13183.0
7024-01-01,-16119.0
7025-01-01,-26904.0
7026-01-01,5095.0
7027-01-01,13236.0
7028-01-01,-20739.0
7029-01-01,-22437.0
7030-01-01,5776.0
7031-01-01,12301.0
7032-01-01,-24058.0
7033-01-01,-18389.0
7034-01-01,6583.0
7035-01-01,10597.0
7036-01-01,-26302.0
7037-01-01,-14485.0
7038-01-01,7650.0
7039-01-01,7714.0
7040-01-01,-27258.0
7041-01-01,-11230.0
7042-01-01,8650.0
7043-01-01,4454.0
7044-01-01,-27272.0
7045-01-01,-8773.0
7046-01-01,10513.0
7047-01-01,12.0
7048-01-01,-26169.0
7049-01-01,-7098.0
7050-01-01,11904.0
7051-01-01,-3929.0
7052-01-01,-25058.0
7053-01-01,-5801.0
7054-01-01,13438.0
7055-01-01,-8047.0
7056-01-01,-23581.0
7057-01-01,-4949.0
7058-01-01,14264.0
7059-01-01,-11340.0
7060-01-01,-22449.0
7061-01-01,-4013.0
7062-01-01,14475.0
7063-01-01,-13800.0
7064-01-01,-21875.0
7065-01-01,-2383.0
7066-01-01,13400.0
7067-01-01,-15290.0
7068-01-01,-21611.0
7069-01-01,-769.0
7070-01-01,12020.0
7071-01-01,-16266.0
7072-01-01,-21947.0
7073-01-01,2052.0
7074-01-01,9254.0
7075-01-01,-16446.0
7076-01-01,-22553.0
7077-01-01,4790.0
7078-01-01,6635.0
7079-01-01,-16851.0
7080-01-01,-23147.0
7081-01-01,7892.0
7082-01-01,3703.0
7083-01-01,-17411.0
7084-01-01,-23245.0
7085-01-01,10539.0
7086-01-01,1109.0
7087-01-01,-18272.0
7088-01-01,-23046.0
7089-01-01,12854.0
7090-01-01,-953.0
7091-01-01,-20058.0
7092-01-01,-21196.0
7093-01-01,13821.0
7094-01-01,-2339.0
7095-01-01,-22075.0
7096-01-01,-18942.0
7097-01-01,14517.0
7098-01-01,-3566.0
7099-01-01,-24689.0
7100-01-01,-15076.0
7101-01-01,13769.0
7102-01-01,996.0
7103-01-01,-28610.0
7104-01-01,-14596.0
7105-01-01,13276.0
7106-01-01,-269.0
7107-01-01,-31824.0
7108-01-01,-9475.0
7109-01-01,12523.0
7110-01-01,-2591.0
7111-01-01,-33606.0
7112-01-01,-4793.0
7113-01-01,11616.0
7114-01-01,-5223.0
7115-01-01,-34811.0
7116-01-01,-267.0
7117-01-01,10935.0
7118-01-01,-9255.0
7119-01-01,-33797.0
7120-01-01,2891.0
7121-01-01,10599.0
7122-01-01,-13591.0
7123-01-01,-31918.0
7124-01-01,5538.0
7125-01-01,10225.0
7126-01-01,-18554.0
7127-01-01,-28472.0
7128-01-01,7151.0
7129-01-01,9709.0
7130-01-01,-23226.0
7131-01-01,-24296.0
7132-01-01,7996.0
7133-01-01,9074.0
7134-01-01,-27809.0
7135-01-01,-19569.0
7136-01-01,8733.0
7137-01-01,7138.0
7138-01-01,-30798.0
7139-01-01,-15143.0
7140-01-01,9225.0
7141-01-01,4933.0
7142-01-01,-33231.0
7143-01-01,-10753.0
7144-01-01,9921.0
7145-01-01,1266.0
7146-01-01,-33594.0
7147-01-01,-7449.0
7148-01-01,10923.0
7149-01-01,-2924.0
7150-01-01,-32912.0
7151-01-01,-4770.0
7152-01-01,12193.0
7153-01-01,-7874.0
7154-01-01,-30954.0
7155-01-01,-2806.0
7156-01-01,13067.0
7157-01-01,-12638.0
7158-01-01,-28206.0
7159-01-01,-1696.0
7160-01-01,14239.0
7161-01-01,-17591.0
7162-01-01,-24984.0
7163-01-01,-624.0
7164-01-01,14081.0
7165-01-01,-21113.0
7166-01-01,-22001.0
7167-01-01,360.0
7168-01-01,13619.0
7169-01-01,-24180.0
7170-01-01,-19067.0
7171-01-01,1655.0
7172-01-01,11906.0
7173-01-01,-25649.0
7174-01-01,-16861.0
7175-01-01,3383.0
7176-01-01,9491.0
7177-01-01,-26081.0
7178-01-01,-15336.0
7179-01-01,5820.0
7180-01-01,6238.0
7181-01-01,-25701.0
7182-01-01,-14145.0
7183-01-01,7975.0
7184-01-01,3105.0
7185-01-01,-24733.0
7186-01-01,-13631.0
7187-01-01,10782.0
7188-01-01,-502.0
7189-01-01,-23526.0
7190-01-01,-12992.0
7191-01-01,12568.0
7192-01-01,-3123.0
7193-01-01,-22668.0
7194-01-01,-12128.0
7195-01-01,14047.0
7196-01-01,-5411.0
7197-01-01,-22056.0
7198-01-01,-10664.0
7199-01-01,14467.0
7200-01-01,-7021.0
7201-01-01,-21908.0
7202-01-01,-8588.0
7203-01-01,14104.0
7204-01-01,-7925.0
7205-01-01,-22487.0
7206-01-01,-5282.0
7207-01-01,12659.0
7208-01-01,-8800.0
7209-01-01,-23071.0
7210-01-01,-2034.0
7211-01-01,11178.0
7212-01-01,-9742.0
7213-01-01,-24031.0
7214-01-01,2172.0
7215-01-01,8936.0
7216-01-01,-11067.0
7217-01-01,-24617.0
7218-01-01,5755.0
7219-01-01,7199.0
7220-01-01,-13066.0
7221-01-01,-24625.0
7222-01-01,9085.0
7223-01-01,5696.0
7224-01-01,-15948.0
7225-01-01,-23574.0
7226-01-01,11482.0
7227-01-01,4405.0
7228-01-01,-19081.0
7229-01-01,-21750.0
7230-01-01,13159.0
7231-01-01,3648.0
7232-01-01,-23126.0
7233-01-01,-18173.0
7234-01-01,13520.0
7235-01-01,2772.0
7236-01-01,-26798.0
7237-01-01,-14377.0
7238-01-01,13689.0
7239-01-01,1594.0
7240-01-01,-30396.0
7241-01-01,-9390.0
7242-01-01,12935.0
7243-01-01,-155.0
7244-01-01,-33055.0
7245-01-01,-4644.0
7246-01-01,12223.0
7247-01-01,-2598.0
7248-01-01,-34738.0
7249-01-01,-21.0
7250-01-01,11726.0
7251-01-01,-6319.0
7252-01-01,-34603.0
7253-01-01,3757.0
7254-01-01,11151.0
7255-01-01,-10269.0
7256-01-01,-33598.0
7257-01-01,6959.0
7258-01-01,10998.0
7259-01-01,-15347.0
7260-01-01,-30511.0
7261-01-01,8731.0
7262-01-01,10747.0
7263-01-01,-20153.0
7264-01-01,-27001.0
7265-01-01,10141.0
7266-01-01,10192.0
7267-01-01,-24915.0
7268-01-01,-22505.0
7269-01-01,10679.0
7270-01-01,8949.0
7271-01-01,-28712.0
7272-01-01,-18003.0
7273-01-01,10856.0
7274-01-01,7201.0
7275-01-01,-31685.0
7276-01-01,-13677.0
7277-01-01,11313.0
7278-01-01,3901.0
7279-01-01,-32714.0
7280-01-01,-10118.0
7281-01-01,11595.0
7282-01-01,372.0
7283-01-01,-33015.0
7284-01-01,-7023.0
7285-01-01,12300.0
7286-01-01,-4417.0
7287-01-01,-31424.0
7288-01-01,-5039.0
7289-01-01,13040.0
7290-01-01,-9195.0
7291-01-01,-29291.0
7292-01-01,-3593.0
7293-01-01,13693.0
7294-01-01,-14067.0
7295-01-01,-26491.0
7296-01-01,-2395.0
7297-01-01,13628.0
7298-01-01,-18128.0
7299-01-01,-23539.0
7300-01-01,-1687.0
7301-01-01,14402.0
7302-01-01,-16267.0
7303-01-01,-21656.0
7304-01-01,-5796.0
7305-01-01,13067.0
7306-01-01,-17787.0
7307-01-01,-20835.0
7308-01-01,-3741.0
7309-01-01,11417.0
7310-01-01,-18914.0
7311-01-01,-20458.0
7312-01-01,-853.0
7313-01-01,8656.0
7314-01-01,-19154.0
7315-01-01,-20432.0
7316-01-01,2321.0
7317-01-01,5582.0
7318-01-01,-19054.0
7319-01-01,-20885.0
7320-01-01,5981.0
7321-01-01,2274.0
7322-01-01,-19269.0
7323-01-01,-20660.0
7324-01-01,8802.0
7325-01-01,-472.0
7326-01-01,-19582.0
7327-01-01,-20492.0
7328-01-01,11724.0
7329-01-01,-3152.0
7330-01-01,-20541.0
7331-01-01,-19054.0
7332-01-01,13200.0
7333-01-01,-4708.0
7334-01-01,-21999.0
7335-01-01,-16848.0
7336-01-01,14084.0
7337-01-01,-5977.0
7338-01-01,-24019.0
7339-01-01,-13478.0
7340-01-01,14007.0
7341-01-01,-6980.0
7342-01-01,-25974.0
7343-01-01,-9553.0
7344-01-01,13314.0
7345-01-01,-7687.0
7346-01-01,-28357.0
7347-01-01,-4712.0
7348-01-01,12110.0
7349-01-01,-9114.0
7350-01-01,-29683.0
7351-01-01,-505.0
7352-01-01,11190.0
7353-01-01,-10874.0
7354-01-01,-30671.0
7355-01-01,3927.0
7356-01-01,10078.0
7357-01-01,-13519.0
7358-01-01,-30186.0
7359-01-01,7197.0
7360-01-01,9405.0
7361-01-01,-16748.0
7362-01-01,-28512.0
7363-01-01,9703.0
7364-01-01,9064.0
7365-01-01,-20778.0
7366-01-01,-25364.0
7367-01-01,11247.0
7368-01-01,8265.0
7369-01-01,-24556.0
7370-01-01,-21480.0
7371-01-01,12063.0
7372-01-01,7630.0
7373-01-01,-28776.0
7374-01-01,-16344.0
7375-01-01,12098.0
7376-01-01,5972.0
7377-01-01,-31814.0
7378-01-01,-11588.0
7379-01-01,12229.0
7380-01-01,3655.0
7381-01-01,-34190.0
7382-01-01,-6565.0
7383-01-01,12135.0
7384-01-01,243.0
7385-01-01,-35041.0
7386-01-01,-2390.0
7387-01-01,12172.0
7388-01-01,-3764.0
7389-01-01,-34515.0
7390-01-01,999.0
7391-01-01,12751.0
7392-01-01,-8888.0
7393-01-01,-32307.0
7394-01-01,3440.0
7395-01-01,12828.0
7396-01-01,-13601.0
7397-01-01,-29360.0
7398-01-01,5203.0
7399-01-01,13126.0
7400-01-01,-18709.0
7401-01-01,-25495.0
7402-01-01,1506.0
7403-01-01,13913.0
7404-01-01,-18167.0
7405-01-01,-22056.0
7406-01-01,2452.0
7407-01-01,13189.0
7408-01-01,-20896.0
7409-01-01,-18662.0
7410-01-01,3685.0
7411-01-01,11280.0
7412-01-01,-22464.0
7413-01-01,-15775.0
7414-01-01,4882.0
7415-01-01,8941.0
7416-01-01,-23187.0
7417-01-01,-13605.0
7418-01-01,7088.0
7419-01-01,5255.0
7420-01-01,-22830.0
7421-01-01,-12137.0
7422-01-01,9001.0
7423-01-01,1865.0
7424-01-01,-22496.0
7425-01-01,-11035.0
7426-01-01,11271.0
7427-01-01,-1936.0
7428-01-01,-21855.0
7429-01-01,-10324.0
7430-01-01,13012.0
7431-01-01,-5151.0
7432-01-01,-21524.0
7433-01-01,-9575.0
7434-01-01,14295.0
7435-01-01,-7720.0
7436-01-01,-21824.0
7437-01-01,-8047.0
7438-01-01,14330.0
7439-01-01,-9450.0
7440-01-01,-22379.0
7441-01-01,-6471.0
7442-01-01,14054.0
7443-01-01,-10763.0
7444-01-01,-23572.0
7445-01-01,-3520.0
7446-01-01,12264.0
7447-01-01,-11326.0
7448-01-01,-24955.0
7449-01-01,-458.0
7450-01-01,10430.0
7451-01-01,-12110.0
7452-01-01,-26362.0
7453-01-01,3205.0
7454-01-01,8085.0
7455-01-01,-13142.0
7456-01-01,-27177.0
7457-01-01,6616.0
7458-01-01,5845.0
7459-01-01,-14462.0
7460-01-01,-27704.0
7461-01-01,9898.0
7462-01-01,3962.0
7463-01-01,-16850.0
7464-01-01,-26461.0
7465-01-01,11911.0
7466-01-01,2633.0
7467-01-01,-19493.0
7468-01-01,-24710.0
7469-01-01,13671.0
7470-01-01,1425.0
7471-01-01,-22866.0
7472-01-01,-21187.0
7473-01-01,13916.0
7474-01-01,634.0
7475-01-01,-26255.0
7476-01-01,-17020.0
7477-01-01,13731.0
7478-01-01,-361.0
7479-01-01,-29691.0
7480-01-01,-12072.0
7481-01-01,12985.0
7482-01-01,-2102.0
7483-01-01,-32067.0
7484-01-01,-7232.0
7485-01-01,11951.0
7486-01-01,-4081.0
7487-01-01,-34090.0
7488-01-01,-2296.0
7489-01-01,11007.0
7490-01-01,-7454.0
7491-01-01,-34036.0
7492-01-01,1418.0
7493-01-01,10433.0
7494-01-01,-11227.0
7495-01-01,-33143.0
7496-01-01,4746.0
7497-01-01,9864.0
7498-01-01,-15877.0
7499-01-01,-30463.0
7500-01-01,6863.0
7501-01-01,11904.0
7502-01-01,-17967.0
7503-01-01,-27804.0
7504-01-01,4182.0
7505-01-01,11833.0
7506-01-01,-22974.0
7507-01-01,-23681.0
7508-01-01,5214.0
7509-01-01,10543.0
7510-01-01,-26561.0
7511-01-01,-19680.0
7512-01-01,5943.0
7513-01-01,9056.0
7514-01-01,-29712.0
7515-01-01,-15610.0
7516-01-01,6855.0
7517-01-01,6108.0
7518-01-01,-30935.0
7519-01-01,-12451.0
7520-01-01,8117.0
7521-01-01,2542.0
7522-01-01,-31117.0
7523-01-01,-9874.0
7524-01-01,9793.0
7525-01-01,-1916.0
7526-01-01,-30095.0
7527-01-01,-7931.0
7528-01-01,11227.0
7529-01-01,-6394.0
7530-01-01,-28236.0
7531-01-01,-6831.0
7532-01-01,13166.0
7533-01-01,-11288.0
7534-01-01,-25895.0
7535-01-01,-5792.0
7536-01-01,13947.0
7537-01-01,-14982.0
7538-01-01,-23715.0
7539-01-01,-4836.0
7540-01-01,14527.0
7541-01-01,-18390.0
7542-01-01,-21556.0
7543-01-01,-3544.0
7544-01-01,13914.0
7545-01-01,-20396.0
7546-01-01,-20004.0
7547-01-01,-1742.0
7548-01-01,12539.0
7549-01-01,-21435.0
7550-01-01,-19092.0
7551-01-01,939.0
7552-01-01,10184.0
7553-01-01,-21748.0
7554-01-01,-18423.0
7555-01-01,3518.0
7556-01-01,7763.0
7557-01-01,-21509.0
7558-01-01,-18381.0
7559-01-01,6976.0
7560-01-01,4645.0
7561-01-01,-21070.0
7562-01-01,-18190.0
7563-01-01,9628.0
7564-01-01,2279.0
7565-01-01,-20998.0
7566-01-01,-17727.0
7567-01-01,12122.0
7568-01-01,83.0
7569-01-01,-21230.0
7570-01-01,-16584.0
7571-01-01,13634.0
7572-01-01,-1582.0
7573-01-01,-21899.0
7574-01-01,-14753.0
7575-01-01,14369.0
7576-01-01,-2582.0
7577-01-01,-23341.0
7578-01-01,-11502.0
7579-01-01,13916.0
7580-01-01,-3571.0
7581-01-01,-24750.0
7582-01-01,-8118.0
7583-01-01,13276.0
7584-01-01,-4637.0
7585-01-01,-26533.0
7586-01-01,-3537.0
7587-01-01,11679.0
7588-01-01,-6092.0
7589-01-01,-27897.0
7590-01-01,640.0
7591-01-01,10373.0
7592-01-01,-8240.0
7593-01-01,-28678.0
7594-01-01,4752.0
7595-01-01,9170.0
7596-01-01,-11388.0
7597-01-01,-28299.0
7598-01-01,8041.0
7599-01-01,8068.0
7600-01-01,-14846.0
7601-01-01,-27094.0
7602-01-01,10673.0
7603-01-01,7478.0
7604-01-01,-19385.0
7605-01-01,-23956.0
7606-01-01,11927.0
7607-01-01,6810.0
7608-01-01,-23641.0
7609-01-01,-20433.0
7610-01-01,12877.0
7611-01-01,5904.0
7612-01-01,-27970.0
7613-01-01,-15512.0
7614-01-01,12777.0
7615-01-01,4474.0
7616-01-01,-31433.0
7617-01-01,-10609.0
7618-01-01,12531.0
7619-01-01,2402.0
7620-01-01,-34027.0
7621-01-01,-5631.0
7622-01-01,12401.0
7623-01-01,-1027.0
7624-01-01,-34796.0
7625-01-01,-1360.0
7626-01-01,12116.0
7627-01-01,-4725.0
7628-01-01,-34721.0
7629-01-01,2428.0
7630-01-01,12274.0
7631-01-01,-9725.0
7632-01-01,-32519.0
7633-01-01,4819.0
7634-01-01,12414.0
7635-01-01,-14614.0
7636-01-01,-29789.0
7637-01-01,6774.0
7638-01-01,12382.0
7639-01-01,-19665.0
7640-01-01,-25997.0
7641-01-01,7806.0
7642-01-01,11756.0
7643-01-01,-23913.0
7644-01-01,-22036.0
7645-01-01,8334.0
7646-01-01,10760.0
7647-01-01,-27524.0
7648-01-01,-18150.0
7649-01-01,9090.0
7650-01-01,8207.0
7651-01-01,-29306.0
7652-01-01,-14864.0
7653-01-01,9637.0
7654-01-01,5405.0
7655-01-01,-30436.0
7656-01-01,-11981.0
7657-01-01,10658.0
7658-01-01,1219.0
7659-01-01,-29752.0
7660-01-01,-10078.0
7661-01-01,11818.0
7662-01-01,-3135.0
7663-01-01,-28480.0
7664-01-01,-8740.0
7665-01-01,13084.0
7666-01-01,-7791.0
7667-01-01,-26601.0
7668-01-01,-7594.0
7669-01-01,13775.0
7670-01-01,-11869.0
7671-01-01,-24476.0
7672-01-01,-6969.0
7673-01-01,14459.0
7674-01-01,-15666.0
7675-01-01,-22570.0
7676-01-01,-5610.0
7677-01-01,13591.0
7678-01-01,-17902.0
7679-01-01,-21132.0
7680-01-01,-4074.0
7681-01-01,12441.0
7682-01-01,-19685.0
7683-01-01,-20102.0
7684-01-01,-1727.0
7685-01-01,9990.0
7686-01-01,-20247.0
7687-01-01,-19616.0
7688-01-01,1066.0
7689-01-01,7055.0
7690-01-01,-20255.0
7691-01-01,-19716.0
7692-01-01,4504.0
7693-01-01,3620.0
7694-01-01,-20223.0
7695-01-01,-19511.0
7696-01-01,7394.0
7697-01-01,507.0
7698-01-01,-20077.0
7699-01-01,-19611.0
7700-01-01,10616.0
7701-01-01,2093.0
7702-01-01,-17778.0
7703-01-01,-24469.0
7704-01-01,10725.0
7705-01-01,557.0
7706-01-01,-19930.0
7707-01-01,-22705.0
7708-01-01,12608.0
7709-01-01,-731.0
7710-01-01,-22744.0
7711-01-01,-19627.0
7712-01-01,13474.0
7713-01-01,-1830.0
7714-01-01,-25504.0
7715-01-01,-15803.0
7716-01-01,13595.0
7717-01-01,-2584.0
7718-01-01,-28758.0
7719-01-01,-10838.0
7720-01-01,13031.0
7721-01-01,-4077.0
7722-01-01,-30971.0
7723-01-01,-6280.0
7724-01-01,12580.0
7725-01-01,-5922.0
7726-01-01,-32822.0
7727-01-01,-1326.0
7728-01-01,11816.0
7729-01-01,-8707.0
7730-01-01,-33195.0
7731-01-01,2616.0
7732-01-01,11399.0
7733-01-01,-12158.0
7734-01-01,-32307.0
7735-01-01,5855.0
7736-01-01,11352.0
7737-01-01,-16555.0
7738-01-01,-29830.0
7739-01-01,8118.0
7740-01-01,10895.0
7741-01-01,-20811.0
7742-01-01,-26485.0
7743-01-01,9596.0
7744-01-01,10705.0
7745-01-01,-25655.0
7746-01-01,-21705.0
7747-01-01,10165.0
7748-01-01,9604.0
7749-01-01,-29432.0
7750-01-01,-17117.0
7751-01-01,10704.0
7752-01-01,7898.0
7753-01-01,-32638.0
7754-01-01,-12098.0
7755-01-01,10951.0
7756-01-01,5100.0
7757-01-01,-34384.0
7758-01-01,-7758.0
7759-01-01,11265.0
7760-01-01,1654.0
7761-01-01,-34788.0
7762-01-01,-4098.0
7763-01-01,12187.0
7764-01-01,-3063.0
7765-01-01,-33467.0
7766-01-01,-1346.0
7767-01-01,12702.0
7768-01-01,-7527.0
7769-01-01,-31380.0
7770-01-01,734.0
7771-01-01,13594.0
7772-01-01,-12605.0
7773-01-01,-27827.0
7774-01-01,1881.0
7775-01-01,13838.0
7776-01-01,-16810.0
7777-01-01,-24325.0
7778-01-01,2909.0
7779-01-01,13549.0
7780-01-01,-20343.0
7781-01-01,-20495.0
7782-01-01,3889.0
7783-01-01,12168.0
7784-01-01,-22687.0
7785-01-01,-17064.0
7786-01-01,4781.0
7787-01-01,10273.0
7788-01-01,-24085.0
7789-01-01,-14227.0
7790-01-01,6600.0
7791-01-01,6881.0
7792-01-01,-24119.0
7793-01-01,-12135.0
7794-01-01,8221.0
7795-01-01,3580.0
7796-01-01,-23940.0
7797-01-01,-10533.0
7798-01-01,10395.0
7799-01-01,-473.0
7800-01-01,-23048.0
7801-01-01,-15511.0
7802-01-01,10398.0
7803-01-01,491.0
7804-01-01,-19102.0
7805-01-01,-15113.0
7806-01-01,12684.0
7807-01-01,-1999.0
7808-01-01,-20205.0
7809-01-01,-13826.0
7810-01-01,13793.0
7811-01-01,-3800.0
7812-01-01,-21541.0
7813-01-01,-12443.0
7814-01-01,14616.0
7815-01-01,-5269.0
7816-01-01,-23595.0
7817-01-01,-9529.0
7818-01-01,13852.0
7819-01-01,-6044.0
7820-01-01,-25797.0
7821-01-01,-6317.0
7822-01-01,12884.0
7823-01-01,-7016.0
7824-01-01,-28092.0
7825-01-01,-2275.0
7826-01-01,11236.0
7827-01-01,-8319.0
7828-01-01,-29712.0
7829-01-01,1726.0
7830-01-01,9466.0
7831-01-01,-9877.0
7832-01-01,-31068.0
7833-01-01,5805.0
7834-01-01,7885.0
7835-01-01,-12639.0
7836-01-01,-30570.0
7837-01-01,8735.0
7838-01-01,6732.0
7839-01-01,-15696.0
7840-01-01,-29478.0
7841-01-01,11467.0
7842-01-01,5660.0
7843-01-01,-19635.0
7844-01-01,-26497.0
7845-01-01,12682.0
7846-01-01,4975.0
7847-01-01,-23660.0
7848-01-01,-22678.0
7849-01-01,13332.0
7850-01-01,4180.0
7851-01-01,-27866.0
7852-01-01,-17899.0
7853-01-01,13297.0
7854-01-01,2625.0
7855-01-01,-31050.0
7856-01-01,-13022.0
7857-01-01,12796.0
7858-01-01,903.0
7859-01-01,-33963.0
7860-01-01,-7879.0
7861-01-01,12245.0
7862-01-01,-2274.0
7863-01-01,-34829.0
7864-01-01,-3780.0
7865-01-01,11963.0
7866-01-01,-5920.0
7867-01-01,-34806.0
7868-01-01,-24.0
7869-01-01,11686.0
7870-01-01,-10571.0
7871-01-01,-32985.0
7872-01-01,2590.0
7873-01-01,11572.0
7874-01-01,-15400.0
7875-01-01,-30059.0
7876-01-01,4308.0
7877-01-01,11610.0
7878-01-01,-20630.0
7879-01-01,-26157.0
7880-01-01,5567.0
7881-01-01,10698.0
7882-01-01,-24790.0
7883-01-01,-22051.0
7884-01-01,6321.0
7885-01-01,9729.0
7886-01-01,-28756.0
7887-01-01,-17574.0
7888-01-01,7019.0
7889-01-01,7341.0
7890-01-01,-30859.0
7891-01-01,-13884.0
7892-01-01,8009.0
7893-01-01,4311.0
7894-01-01,-31945.0
7895-01-01,-10591.0
7896-01-01,9323.0
7897-01-01,218.0
7898-01-01,-31582.0
7899-01-01,-8067.0
7900-01-01,10599.0
7901-01-01,-532.0
7902-01-01,-26593.0
7903-01-01,-11915.0
7904-01-01,10759.0
7905-01-01,-5127.0
7906-01-01,-25120.0
7907-01-01,-11079.0
7908-01-01,12410.0
7909-01-01,-8754.0
7910-01-01,-23788.0
7911-01-01,-10295.0
7912-01-01,13995.0
7913-01-01,-12286.0
7914-01-01,-22489.0
7915-01-01,-9132.0
7916-01-01,14476.0
7917-01-01,-14622.0
7918-01-01,-21719.0
7919-01-01,-7398.0
7920-01-01,14180.0
7921-01-01,-16080.0
7922-01-01,-21581.0
7923-01-01,-4617.0
7924-01-01,12800.0
7925-01-01,-16904.0
7926-01-01,-21606.0
7927-01-01,-1774.0
7928-01-01,11210.0
7929-01-01,-17234.0
7930-01-01,-22220.0
7931-01-01,2181.0
7932-01-01,8710.0
7933-01-01,-17399.0
7934-01-01,-22629.0
7935-01-01,5548.0
7936-01-01,6737.0
7937-01-01,-17973.0
7938-01-01,-22732.0
7939-01-01,8929.0
7940-01-01,4780.0
7941-01-01,-18931.0
7942-01-01,-22065.0
7943-01-01,11433.0
7944-01-01,3204.0
7945-01-01,-20333.0
7946-01-01,-20653.0
7947-01-01,13220.0
7948-01-01,2239.0
7949-01-01,-22605.0
7950-01-01,-17632.0
7951-01-01,13741.0
7952-01-01,1279.0
7953-01-01,-24835.0
7954-01-01,-14317.0
7955-01-01,13967.0
7956-01-01,255.0
7957-01-01,-27482.0
7958-01-01,-9584.0
7959-01-01,13073.0
7960-01-01,-1139.0
7961-01-01,-29683.0
7962-01-01,-5035.0
7963-01-01,12270.0
7964-01-01,-3215.0
7965-01-01,-31329.0
7966-01-01,-346.0
7967-01-01,11445.0
7968-01-01,-6388.0
7969-01-01,-31722.0
7970-01-01,3648.0
7971-01-01,10599.0
7972-01-01,-9911.0
7973-01-01,-31273.0
7974-01-01,7079.0
7975-01-01,10249.0
7976-01-01,-14686.0
7977-01-01,-28748.0
7978-01-01,9126.0
7979-01-01,9861.0
7980-01-01,-19293.0
7981-01-01,-25705.0
7982-01-01,10796.0
7983-01-01,9319.0
7984-01-01,-24148.0
7985-01-01,-21092.0
7986-01-01,11329.0
7987-01-01,8316.0
7988-01-01,-28246.0
7989-01-01,-16289.0
7990-01-01,11542.0
7991-01-01,6771.0
7992-01-01,-31623.0
7993-01-01,-11238.0
7994-01-01,11791.0
7995-01-01,3832.0
7996-01-01,-33225.0
7997-01-01,-6728.0
7998-01-01,11806.0
7999-01-01,611.0
8000-01-01,-34046.0
8001-01-01,-2593.0
8002-01-01,12281.0
8003-01-01,-4054.0
8004-01-01,-32757.0
8005-01-01,230.0
8006-01-01,12806.0
8007-01-01,-8766.0
8008-01-01,-30870.0
8009-01-01,2572.0
8010-01-01,13306.0
8011-01-01,-13832.0
8012-01-01,-27925.0
8013-01-01,3993.0
8014-01-01,13325.0
8015-01-01,-18290.0
8016-01-01,-24678.0
8017-01-01,4800.0
8018-01-01,13141.0
8019-01-01,-22319.0
8020-01-01,-21456.0
8021-01-01,5797.0
8022-01-01,11432.0
8023-01-01,-24670.0
8024-01-01,-18682.0
8025-01-01,6555.0
8026-01-01,9490.0
8027-01-01,-26467.0
8028-01-01,-16267.0
8029-01-01,7833.0
8030-01-01,6095.0
8031-01-01,-26577.0
8032-01-01,-14680.0
8033-01-01,9354.0
8034-01-01,2369.0
8035-01-01,-26083.0
8036-01-01,-13666.0
8037-01-01,11168.0
8038-01-01,-1850.0
8039-01-01,-25076.0
8040-01-01,-12753.0
8041-01-01,12560.0
8042-01-01,-5718.0
8043-01-01,-23772.0
8044-01-01,-12362.0
8045-01-01,14141.0
8046-01-01,-9518.0
8047-01-01,-22742.0
8048-01-01,-11209.0
8049-01-01,14285.0
8050-01-01,-11958.0
8051-01-01,-22113.0
8052-01-01,-9799.0
8053-01-01,14187.0
8054-01-01,-14055.0
8055-01-01,-21918.0
8056-01-01,-7461.0
8057-01-01,12771.0
8058-01-01,-15086.0
8059-01-01,-22158.0
8060-01-01,-4515.0
8061-01-01,10733.0
8062-01-01,-15553.0
8063-01-01,-22992.0
8064-01-01,-700.0
8065-01-01,8031.0
8066-01-01,-16079.0
8067-01-01,-23445.0
8068-01-01,2777.0
8069-01-01,5435.0
8070-01-01,-16507.0
8071-01-01,-24159.0
8072-01-01,6783.0
8073-01-01,2533.0
8074-01-01,-17504.0
8075-01-01,-23848.0
8076-01-01,9608.0
8077-01-01,575.0
8078-01-01,-19032.0
8079-01-01,-22817.0
8080-01-01,12005.0
8081-01-01,-1172.0
8082-01-01,-21217.0
8083-01-01,-20547.0
8084-01-01,13318.0
8085-01-01,-2435.0
8086-01-01,-23610.0
